-7526, -11638, -9221, -12374, -10675, -12999, -11635, -13336, -11733, -13017, -10802, -12019, -9200, -10539, -7366, -8860, -5474, -7069, -3558, -5043, -1702, -2878, -115, -1004, 1294, 387, 2728, 1363, 4084, 1964, 5354, 2389, 6628, 2805, 7858, 3338, 8881, 4074, 9595, 5023, 10030, 6064, 10199, 7092, 9902, 7887, 9129, 8302, 8061, 8323, 6834, 7943, 5539, 7182, 4135, 5934, 2613, 4327, 1037, 2546, -435, 810, -1683, -768, -2606, -2059, -3102, -2779, -3239, -2827, -3392, -2524, -3773, -2167, -4225, -1744, -4698, -1457, -5048, -1427, -5281, -1810, -5488, -2630, -5616, -3765, -5725, -5139, -5684, -6454, -5303, -7403, -4532, -7778, -3279, -7527, -1574, -6786, 287, -5773, 2131, -4557, 3775, -3212, 5005, -2010, 5896, -1181, 6484, -657, 6696, -358, 6412, -234, 5660, -184, 4772, -300, 3912, -706, 3013, -1345, 2197, -1824, 1571, -1705, 1025, -1018, 590, -60, 319, 902, 158, 1694, -3, 2236, -295, 2593, -615, 2965, -864, 3357, -1037, 3813, -1249, 4426, -1490, 5190, -1572, 6133, -1467, 7182, -1212, 8209, -840, 9135, -265, 9957, 513, 10412, 1271, 10227, 1822, 9565, 2191, 8664, 2598, 7864, 3105, 7241, 3405, 6414, 3510, 5520, 3908, 5153, 4672, 5445, 5441, 6081, 6054, 6742, 6615, 7212, 7223, 7595, 7807, 8029, 8056, 8263, 7824, 8101, 7141, 7474, 6024, 6386, 4599, 4873, 2948, 3057, 1166, 1232, -578, -368, -2127, -1602, -3330, -2410, -4058, -2881, -4281, -3195, -3959, -3445, -3115, -3713, -2023, -3999, -1126, -4312, -674, -4654, -622, -4987, -843, -5357, -1199, -5806, -1584, -6315, -1931, -6810, -2292, -7226, -2626, -7430, -2844, -7281, -2784, -6726, -2297, -5887, -1434, -4912, -279, -3849, 1016, -2807, 2382, -1849, 3668, -1025, 4437, -698, 4512, -911, 4204, -1055, 3781, -777, 3343, -135, 2926, 680, 2661, 1396, 2703, 1825, 2785, 1732, 2581, 968, 2054, -34, 1249, -861, 254, -1688, -924, -2698, -2182, -3793, -3438, -4828, -4773, -5704, -5988, -6346, -6791, -6754, -7104, -6919, -7100, -6984, -6993, -7008, -6878, -6978, -6707, -6872, -6370, -6582, -5840, -6217, -4942, -5620, -3747, -4676, -2574, -3513, -1678, -2205, -1208, -978, -939, 179, -548, 1466, -221, 2673, -271, 3271, -442, 3159, -334, 2666, 0, 1886, 222, 701, 441, -596, 934, -1446, 1725, -1492, 2649, -857, 3319, -37, 3569, 641, 3324, 1064, 2639, 1288, 1603, 1238, 247, 847, -1283, 117, -2842, -917, -4152, -2099, -5079, -3368, -5696, -4542, -6062, -5448, -6231, -5987, -6178, -6210, -5859, -6163, -5490, -5799, -5347, -5079, -5367, -4017, -5326, -2771, -5023, -1459, -4554, -384, -4078, 367, -3627, 936, -3291, 1503, -2863, 2331, -2294, 3311, -1747, 4252, -1266, 5016, -1025, 5444, -876, 5717, -826, 5916, -976, 5901, -1156, 5805, -1311, 5855, -1280, 6152, -1096, 6534, -766, 7134, -345, 7898, 121, 8526, 698, 8914, 1133, 8606, 1282, 7594, 1213, 6426, 893, 5307, 348, 4083, -189, 2828, -683, 1681, -1085, 769, -1471, 40, -1932, -553, -2326, -868, -2648, -929, -2951, -701, -3322, -520, -3598, -696, -3604, -1169, -3316, -1942, -2843, -2944, -2228, -4013, -1349, -4881, -230, -5341, 970, -5504, 2024, -5489, 2840, -5228, 3510, -4618, 4086, -3662, 4388, -2741, 4414, -2057, 4204, -1692, 3745, -1595, 3232, -1600, 3016, -1451, 3248, -951, 3689, -336, 4138, 264, 4474, 896, 4577, 1685, 4366, 2620, 3908, 3670, 3189, 4691, 2270, 5456, 1389, 6049, 560, 6694, -310, 7452, -1451, 8045, -2939, 8252, -4670, 7881, -6388, 6959, -7766, 5875, -8791, 4929, -9660, 4105, -10451, 3493, -11037, 3205, -11276, 3070, -11086, 2948, -10537, 2833, -9824, 2892, -9201, 3059, -8742, 3169, -8251, 3360, -7601, 3699, -6798, 3923, -5944, 3826, -4948, 3473, -3691, 3057, -2361, 2731, -1192, 2485, -198, 2191, 849, 1861, 2130, 1657, 3581, 1626, 4952, 1786, 5858, 1944, 6256, 1769, 6384, 1067, 6212, -264, 5607, -2113, 4607, -4118, 3375, -5887, 2126, -7441, 1018, -8931, 44, -10264, -875, -11415, -1633, -12151, -2066, -12235, -2242, -11908, -2397, -11384, -2718, -10767, -3244, -10239, -3840, -9721, -4350, -9120, -4817, -8600, -5138, -8108, -5123, -7490, -4656, -6654, -3665, -5368, -2255, -3618, -617, -1567, 1264, 718, 3369, 3011, 5417, 5039, 7118, 6580, 8451, 7612, 9443, 8224, 9998, 8546, 10108, 8731, 9712, 8559, 8950, 8163, 8024, 7932, 6992, 7924, 5821, 8045, 4382, 8117, 2729, 7944, 857, 7280, -1094, 6117, -2802, 4724, -4120, 3360, -5300, 1918, -6470, 268, -7566, -1497, -8528, -3202, -9350, -4798, -10087, -6244, -10477, -7228, -10588, -7634, -10596, -7470, -10486, -6824, -10253, -5973, -9892, -5127, -9330, -4372, -8405, -3634, -6993, -2749, -5221, -1858, -3317, -1216, -1195, -676, 1143, -72, 3635, 596, 6224, 1460, 8720, 2516, 10675, 3360, 11941, 4033, 12654, 4719, 12901, 5412, 12850, 6129, 12535, 6815, 12008, 7528, 11163, 8220, 10067, 8787, 9038, 9084, 8299, 8838, 7670, 7821, 6896, 6272, 6007, 4783, 4891, 3602, 3501, 2569, 1992, 1657, 583, 1045, -538, 762, -1225, 883, -1405, 1432, -1087, 2439, -379, 3741, 451, 4914, 1275, 5829, 2088, 6495, 2669, 6607, 2922, 6022, 3057, 5070, 3396, 4131, 4081, 3344, 4975, 2646, 5946, 2130, 6874, 1816, 7934, 1659, 9241, 1787, 10410, 2048, 10989, 2052, 10960, 1761, 10646, 1482, 10084, 1308, 9196, 1076, 8125, 722, 7130, 404, 6232, 221, 5423, 28, 4671, -433, 3764, -1405, 2702, -2829, 1532, -4484, 351, -6203, -762, -7657, -1860, -8787, -2931, -9642, -3791, -9963, -4240, -9688, -4213, -9094, -3601, -8316, -2377, -7363, -800, -6440, 742, -5650, 1829, -5054, 2254, -4924, 2293, -5087, 2261, -5301, 2134, -5676, 1788, -5970, 1123, -5934, 348, -5445, -156, -4417, -401, -3198, -383, -1939, 107, -519, 1014, 947, 2128, 2334, 3273, 3537, 4353, 4364, 5227, 4786, 5665, 4959, 5500, 4912, 4915, 4712, 4154, 4548, 3206, 4595, 2139, 4806, 1070, 4695, 93, 4001, -878, 2793, -1870, 1405, -2682, 448, -3270, -178, -3856, -1020, -4516, -2119, -5078, -3396, -5495, -4672, -5680, -5466, -5726, -5802, -5796, -5798, -5630, -5374, -5124, -4532, -4459, -3300, -3730, -1931, -3056, -603, -2488, 680, -1972, 1823, -1423, 2697, -791, 3251, -262, 3298, -50, 2968, -18, 2692, 202, 2668, 762, 3087, 1446, 3689, 1904, 4138, 2180, 4478, 2430, 4642, 2570, 4596, 2599, 4387, 2598, 4081, 2601, 3739, 2551, 3202, 2375, 2254, 1967, 827, 1322, -760, 506, -2066, -444, -3186, -1516, -4335, -2660, -5448, -3712, -6316, -4611, -7011, -5333, -7709, -5835, -8451, -6028, -9259, -5938, -9963, -5702, -10430, -5333, -10432, -4900, -9944, -4564, -9163, -4328, -8227, -4170, -7299, -4032, -6319, -3762, -5150, -3511, -3889, -3484, -2764, -3862, -2007, -4520, -1641, -5031, -1385, -5185, -1235, -4826, -1193, -4024, -1129, -2879, -1061, -1468, -1062, 242, -1049, 
-7516, 616, -8197, -115, -9241, -1020, -10234, -1502, -10935, -1487, -11244, -1099, -11150, -385, -10692, 386, -9932, 1282, -9038, 2515, -8000, 4037, -7002, 5616, -6396, 6912, -6225, 7749, -6631, 7986, -7519, 7766, -8573, 7238, -9829, 6070, -11352, 4234, -12922, 2207, -14345, 304, -15232, -1066, -15431, -1885, -15249, -2384, -14806, -2768, -14300, -3260, -13724, -3666, -12893, -3808, -11851, -3666, -10740, -3398, -9575, -3218, -8337, -3276, -7068, -3447, -5622, -3314, -3983, -2717, -2316, -1916, -805, -1302, 398, -1141, 1356, -1459, 2052, -2148, 2403, -3126, 2606, -4226, 2841, -5190, 3103, -5846, 3598, -6038, 4479, -5696, 5650, -4818, 6790, -3299, 7454, -1411, 7598, 555, 7285, 2474, 6542, 4082, 5262, 5229, 3344, 5886, 1046, 5982, -1344, 5726, -3666, 5441, -5657, 5177, -7135, 4980, -8281, 4634, -9069, 4134, -9333, 3881, -9139, 3928, -8753, 3965, -8364, 3900, -7843, 3963, -7045, 4343, -6047, 4976, -5204, 5532, -4719, 5780, -4518, 5522, -4264, 5057, -3465, 4934, -2183, 4965, -655, 4781, 1014, 4379, 2730, 3905, 4488, 3664, 6304, 4104, 8163, 5204, 9969, 6554, 11581, 7699, 12727, 8342, 13343, 8762, 13590, 9180, 13595, 9502, 13434, 9823, 13030, 10014, 12258, 9757, 11237, 9326, 10389, 9213, 9794, 9355, 9204, 9371, 8367, 8985, 7333, 8280, 6475, 7764, 6019, 7612, 5878, 7362, 5869, 6890, 5872, 6359, 5811, 5629, 5784, 4720, 5735, 3728, 5566, 2629, 5392, 1566, 5130, 546, 4576, -560, 4010, -1533, 3921, -1914, 4374, -1611, 5167, -1074, 5999, -754, 6659, -673, 7146, -547, 7499, -278, 7671, -59, 7777, 163, 7761, 320, 7355, -7, 6726, -754, 6102, -1503, 5408, -2056, 4616, -2317, 3898, -2382, 3362, -2339, 2963, -2115, 2613, -1632, 2406, -797, 2368, 214, 2422, 1170, 2554, 1959, 2748, 2432, 3118, 2415, 3651, 1987, 4099, 1188, 4125, -234, 3790, -2132, 3318, -4132, 2943, -6008, 2904, -7609, 3159, -8745, 3658, -9348, 4280, -9416, 5012, -8880, 5682, -7886, 6237, -6479, 6842, -4711, 7498, -2959, 8092, -1582, 8424, -634, 8415, -16, 8010, 326, 7435, 500, 7086, 799, 7161, 1451, 7553, 2445, 8066, 3685, 8488, 5027, 8725, 6416, 8839, 7717, 8938, 9025, 9058, 10203, 9015, 10880, 8805, 11153, 8334, 11134, 7716, 10841, 7164, 10165, 6642, 9181, 6143, 8091, 5624, 6971, 5044, 5867, 4296, 4664, 3359, 3193, 2276, 1549, 1389, -66, 784, -1652, 263, -3207, -195, -4747, -553, -6158, -657, -7082, -456, -7272, 111, -6872, 1070, -6041, 2436, -4930, 3966, -3893, 5353, -3167, 6498, -2883, 7222, -3097, 7369, -3780, 7009, -4709, 6571, -5637, 6178, -6548, 5553, -7570, 4763, -8675, 4207, -9409, 4106, -9282, 4305, -8366, 4584, -7048, 4808, -5630, 4870, -4203, 4833, -2677, 4616, -1087, 3910, 324, 2631, 1295, 1033, 1898, -595, 2308, -2192, 2466, -3780, 2270, -5385, 1624, -7048, 415, -8745, -1171, -10277, -2572, -11350, -3444, -11813, -3869, -11837, -4080, -11626, -4120, -11272, -3911, -10912, -3357, -10758, -2700, -11106, -2433, -11901, -2543, -12763, -2735, -13431, -2988, -13889, -3454, -14230, -4132, -14376, -4909, -14114, -5442, -13306, -5428, -12036, -5044, -10386, -4483, -8517, -3799, -6662, -3131, -5035, -2505, -4003, -1978, -3722, -1713, -4191, -1611, -5348, -1617, -6859, -1690, -8459, -1616, -9950, -1127, -11010, -263, -11561, 668, -11592, 1535, -11096, 2226, -10413, 2625, -9816, 2692, -9390, 2397, -9245, 1856, -9396, 1209, -9842, 356, -10655, -826, -11572, -2107, -12355, -3128, -13025, -3729, -13443, -3814, -13576, -3615, -13271, -3335, -12414, -2845, -11176, -2356, -9750, -2130, -8279, -2363, -6921, -3161, -5927, -4378, -5381, -5948, -5146, -7630, -4894, -9039, -4591, -10085, -4435, -10835, -4326, -11216, -4050, -11094, -3571, -10325, -3022, -8955, -2330, -7257, -1439, -5614, -536, -4310, 281, -3141, 1005, -1958, 1547, -854, 1790, 100, 1754, 737, 1618, 1158, 1391, 1339, 1132, 1397, 848, 1429, 373, 1303, -201, 1158, -762, 891, -1090, 541, -1136, 148, -955, -262, -497, -588, 36, -1057, 368, -1673, 310, -2467, 12, -3321, -267, -3895, -392, -4104, -451, -4318, -547, -4596, -669, -4540, -806, -3984, -699, -2734, -305, -1032, 330, 632, 1315, 2091, 2598, 3336, 3945, 4321, 5068, 4951, 5800, 5185, 6128, 5077, 6041, 4806, 5400, 4354, 4206, 3854, 2686, 3721, 1191, 3950, -7, 4352, -975, 4710, -1904, 4711, -2656, 4425, -2979, 4128, -2817, 4020, -2301, 3989, -1678, 3866, -1014, 3393, -217, 2489, 837, 1424, 1983, 85, 2853, -1708, 3368, -3831, 3551, -5987, 3464, -7993, 3473, -9566, 3779, -10547, 4212, -11010, 4501, -11102, 4564, -10980, 4686, -10514, 4823, -9957, 4826, -9516, 4779, -9175, 4682, -8836, 4536, -8338, 4224, -7887, 3771, -7474, 3331, -6956, 2792, -6203, 2029, -5056, 1137, -3561, 209, -1809, -892, -18, -2232, 1734, -3664, 3639, -4991, 5587, -6070, 7294, -6655, 8807, -6591, 10249, -6069, 11629, -5276, 13038, -4341, 14398, -3441, 15344, -2632, 15637, -1986, 15240, -1595, 14344, -1428, 13199, -1431, 11872, -1495, 10372, -1662, 8720, -1870, 7195, -1966, 5871, -1790, 4794, -1145, 4212, -113, 3927, 1144, 3813, 2367, 3942, 3451, 4414, 4359, 5060, 5059, 5621, 5501, 5973, 5589, 5948, 5478, 5662, 5259, 5246, 4865, 4806, 4194, 4432, 3233, 4002, 2062, 3511, 778, 3073, -550, 2726, -1675, 2943, -2329, 4135, -2343, 6048, -1758, 8100, -1060, 9560, -516, 10225, -97, 10531, 325, 11012, 722, 11581, 883, 11777, 777, 11560, 580, 10984, 432, 10000, 275, 8660, 211, 7205, 318, 5899, 487, 4759, 651, 3641, 818, 2446, 1101, 1228, 1440, 29, 1683, -1087, 1859, -1994, 2075, -2731, 2064, -3414, 1504, -4283, 553, -5325, -626, -6383, -1866, -7418, -3213, -8516, -4789, -9800, -6126, -10809, -6918, -11373, -7246, -11707, -7078, -11885, -6544, -12005, -5671, -11748, -4363, -10808, -2807, -9297, -1139, -7503, 330, -5926, 1509, -4698, 2469, -3706, 3092, -3109, 3459, -2917, 3610, -2958, 3563, -3234, 3307, -3895, 3168, -4707, 3479, -5407, 4256, -5875, 5589, -5880, 7551, -5147, 9900, -3713, 12141, -1974, 13933, -188, 15066, 1309, 15629, 2390, 15645, 2930, 15041, 2708, 13751, 1940, 11663, 958, 8865, -61, 5698, -912, 2680, -1329, 155, -1125, -1647, -244, -2769, 1086, -3329, 2546, -3484, 3947, -3441, 4988, -3415, 5299, -3614, 4943, -4121, 4119, -4928, 3100, -5871, 2259, -6778, 1779, -7365, 1593, -7573, 1539, -7426, 1674, -6972, 2080, -6175, 3164, -4847, 5085, -3126, 7194, -1129, 8831, 1193, 9890, 3774, 10368, 6311, 10212, 8485, 9463, 10134, 8082, 11151, 6109, 11612, 3840, 11641, 1670, 11346, -273, 10879, -1829, 10192, -3025, 9352, -3963, 8554, -4748, 7960, -5448, 7639, -5961, 7454, -6424, 7340, -6885, 7390, -7350, 7523, -7927, 7270, -8810, 6567, -9912, 5622, -10944, 4557, -11651, 3454, -11997, 2215, -12225, 875, -12377, -320, -12092, -1197, -11111, 
-6909, 10510, -6882, 11326, -6868, 12043, -7100, 12402, -7701, 12184, -8573, 11370, -9451, 10056, -9969, 8408, -10165, 6548, -10198, 4414, -10152, 2085, -10092, -6, -10063, -1636, -10274, -3058, -10862, -4522, -11935, -5967, -13292, -7133, -14602, -8101, -15712, -8955, -16377, -9768, -16587, -10655, -16337, -11374, -15703, -11853, -14872, -12156, -13995, -12336, -13390, -12462, -13278, -12691, -13534, -13114, -13786, -13695, -13976, -14467, -14129, -15472, -14027, -16451, -13366, -16837, -11581, -16215, -8459, -14540, -4547, -12205, -543, -9599, 3112, -6909, 6169, -4268, 8253, -1783, 9248, 284, 9504, 1750, 9195, 2450, 8360, 2204, 7395, 1325, 6752, 137, 6501, -1170, 6465, -2382, 6635, -3223, 7261, -3256, 8144, -2550, 8786, -1293, 8693, 133, 7811, 1087, 6547, 1562, 4990, 1971, 3342, 2495, 1898, 2851, 789, 2723, 0, 1791, -527, 48, -642, -2143, -535, -4400, -520, -6201, -682, -7092, -1195, -7048, -1898, -6144, -2664, -4398, -3633, -2300, -4600, -158, -5275, 2081, -5465, 4164, -5228, 5550, -4852, 6067, -4515, 5836, -4344, 4749, -4463, 2596, -4725, -589, -4906, -4332, -5038, -8029, -5272, -11043, -5552, -12997, -5663, -13638, -5460, -12912, -4797, -11229, -3941, -9271, -3092, -7414, -2200, -5664, -1439, -4349, -699, -3672, 182, -3902, 1088, -5180, 1869, -7164, 2578, -9404, 3298, -11469, 3972, -13150, 4581, -14190, 5136, -14324, 5760, -13506, 6534, -12063, 7375, -10173, 8195, -8110, 9209, -6170, 10450, -4145, 11331, -2292, 11318, -936, 10343, -149, 8893, 185, 7277, 127, 5580, -462, 4209, -1201, 3449, -1796, 3264, -2241, 3257, -2543, 3207, -2826, 3213, -3322, 3204, -4156, 3091, -5291, 2951, -6706, 2753, -8308, 2460, -9714, 2390, -10483, 2808, -10396, 3538, -9593, 4292, -8295, 4999, -6593, 5540, -4756, 5861, -2745, 5933, -661, 5783, 1303, 5461, 2985, 4968, 4063, 4300, 4573, 3369, 4517, 2362, 4251, 1221, 3891, -157, 3245, -1457, 2639, -2550, 2400, -3511, 2629, -4402, 3221, -5290, 3991, -6164, 4660, -6832, 5314, -7473, 5923, -8243, 6162, -8970, 6269, -9645, 6291, -9869, 6244, -9474, 6273, -9181, 5941, -9288, 5076, -9552, 3968, -9924, 2566, -10364, 759, -10674, -1230, -10663, -2981, -10172, -4122, -9185, -4597, -7942, -4564, -6445, -4000, -4557, -2644, -2478, -479, -456, 2072, 1457, 4377, 3313, 5991, 5186, 6856, 7115, 6986, 8998, 6289, 10692, 4926, 12067, 3267, 12822, 1563, 12946, 101, 12434, -1202, 11464, -2258, 10508, -2689, 9632, -2679, 9093, -2096, 8638, -1076, 7789, -79, 6567, 829, 5041, 1437, 3543, 1676, 2173, 1400, 511, 153, -1565, -2202, -3515, -5001, -5009, -7284, -5771, -8472, -6091, -8842, -6440, -8830, -7008, -8499, -7956, -7680, -9031, -6224, -10108, -4516, -11012, -2828, -11688, -1274, -12010, 110, -11867, 1250, -11361, 1951, -10450, 2342, -9191, 2425, -7997, 2088, -7246, 1399, -6798, 668, -6424, 577, -6108, 1237, -6126, 2011, -6466, 2810, -6913, 3804, -7337, 4897, -7648, 5818, -7827, 6539, -7969, 7162, -8275, 7722, -8834, 8142, -9730, 8181, -10717, 8111, -11561, 8194, -12299, 8405, -12900, 8573, -13128, 8462, -12744, 8313, -11612, 8590, -9960, 9285, -8376, 10178, -7032, 11166, -6036, 12110, -5296, 12945, -4599, 13785, -3917, 14717, -2875, 15814, -1297, 16687, 650, 16875, 2899, 16498, 5315, 15527, 7723, 14218, 9927, 12876, 11902, 11711, 13875, 10752, 15651, 9794, 17022, 9160, 18045, 8817, 18380, 8398, 17826, 7641, 16677, 6781, 15211, 5960, 13787, 5030, 12618, 4193, 11487, 3238, 10300, 1986, 9269, 550, 8431, -1127, 7515, -3207, 6550, -5447, 5407, -7628, 3917, -9743, 2045, -11740, -94, -13624, -1828, -14801, -2917, -14824, -3477, -13585, -3702, -11310, -3674, -8506, -3485, -5411, -3406, -2534, -3527, -372, -4004, 794, -4703, 942, -5460, 179, -6045, -1182, -6285, -2701, -6165, -4235, -5635, -5767, -4709, -7305, -3269, -8600, -1533, -9371, 62, -9642, 1302, -9332, 1930, -8365, 1695, -7071, 795, -5649, -507, -4212, -1864, -3146, -3013, -2875, -3937, -3568, -4320, -4892, -3823, -6329, -2280, -7695, -57, -9013, 2160, -10187, 3886, -11313, 5044, -12217, 5764, -12490, 6134, -12188, 6135, -11423, 5928, -10132, 6025, -8142, 6529, -5672, 7324, -3325, 8570, -1295, 10430, 795, 12397, 2723, 14032, 4224, 15072, 5511, 15253, 6398, 14899, 6801, 14248, 6804, 13578, 6527, 13014, 6088, 12586, 5551, 12225, 4852, 11873, 3948, 11594, 2849, 11294, 1625, 11159, 608, 10966, -133, 10267, -791, 9079, -1563, 7738, -2167, 6312, -2439, 4650, -2728, 2820, -3191, 1297, -3622, 495, -3852, 303, -3953, 534, -3895, 891, -3757, 1296, -3199, 1482, -1993, 1205, -427, 524, 1282, -338, 2936, -1067, 4460, -1621, 5697, -1806, 6683, -1639, 7540, -1105, 8302, -128, 9097, 1024, 9631, 2057, 9544, 2841, 8896, 3117, 7641, 2625, 5868, 1572, 3754, 230, 1658, -1072, 81, -2085, -992, -2723, -1671, -2991, -2059, -2896, -2196, -2499, -2066, -2045, -1702, -1649, -1224, -1371, -792, -1229, -464, -1211, -392, -1344, -629, -1562, -1291, -1724, -2205, -1605, -2942, -1081, -3417, -68, -3563, 1532, -3181, 3735, -2260, 6398, -1076, 9182, 65, 11681, 1181, 13757, 2654, 15323, 4482, 15973, 6205, 15690, 7469, 14775, 8211, 13567, 8620, 12580, 8890, 12048, 9061, 11768, 8687, 11335, 7682, 10845, 6625, 10474, 5737, 9995, 4994, 8995, 4334, 7323, 3685, 5305, 3106, 3091, 2726, 704, 2637, -1607, 3179, -3588, 4282, -5184, 5534, -6441, 6832, -7449, 7842, -8357, 8292, -9316, 8065, -10421, 7375, -11590, 6522, -12716, 5569, -13721, 4683, -14453, 4005, -14784, 3631, -14588, 3543, -13986, 3680, -13245, 4050, -12482, 4870, -11908, 6058, -11507, 7268, -11267, 8128, -11335, 8393, -11624, 8032, -11902, 7121, -12144, 6034, -12469, 4866, -12713, 3586, -12942, 2110, -13256, 444, -13568, -1155, -13754, -2414, -13900, -3161, -14162, -3513, -14556, -3428, -15179, -2836, -15798, -1838, -16199, -568, -16367, 998, -16383, 2573, -16279, 3636, -16087, 4056, -15611, 3910, -14546, 3423, -12912, 3032, -10709, 2991, -8219, 3102, -5596, 3208, -2917, 3341, -457, 3664, 1366, 4207, 2176, 4863, 2289, 5710, 2282, 6959, 2501, 8450, 2953, 9654, 3818, 10565, 5289, 11423, 7130, 12187, 8962, 12589, 10489, 12439, 11809, 11860, 12771, 10732, 12836, 8802, 11800, 6200, 9912, 3304, 7429, 296, 4488, -2704, 1557, -5232, -872, -6992, -2473, -7828, -3291, -8027, -3781, -7998, -4019, -7466, -4002, -6247, -4045, -4415, -4323, -2229, -4856, 28, -5464, 2031, -6116, 3410, -6843, 4020, -7542, 3838, -8189, 3040, -8640, 1950, -8722, 1044, -8467, 453, -7904, 130, -7039, 100, -6162, 49, -5337, -35, -4477, -93, -3736, -209, -3219, -331, -3027, -704, -3089, -1497, -3328, -2679, -3711, -4287, -4237, -6509, -5042, -9391, -6109, -12548, -7244, -15702, -7928, -18501, -7825, -20519, -7261, -21680, -6501, -22113, -5598, -22121, -4585, -21758, -3247, -21000, -1698, -20044, -105, -18859, 1656, -17430, 3420, -15986, 5049, -14809, 6551, -14161, 7850, -14122, 8970, -14375, 
